inspection_id,timestamp,ligne,produit,camera_id,defaut_detecte,type_defaut,confiance_ia_pct,score_qualite,largeur_mm,hauteur_mm,poids_g,temps_inspection_ms,decision,operateur_validation,shift,cout_non_qualite_mad
QC-02028,2026-02-08 12:15,Machine Vision 1,Boîte D,CAM-5,False,Aucun,86.59,62.46,47.31,80.43,119.73,82.0,Accepté,Validé,Matin,5.39
QC-02029,2026-04-27 16:00,Presse A,Boîte D,CAM-2,False,Aucun,70.61,74.12,52.08,77.01,107.64,69.8,Accepté,Corrigé,Nuit,6.79
QC-02030,2026-03-21 19:45,Machine Vision 1,Pièce A,CAM-5,False,Aucun,73.86,85.32,46.89,74.85,127.22,167.5,Accepté,Validé,Après-midi,5.34
QC-02031,2026-05-22 11:30,Presse A,Pièce C,CAM-8,True,Couleur,64.23,60.14,50.66,74.07,130.5,40.4,Accepté,Validé,Nuit,137.61
QC-02032,2026-06-24 14:45,Machine Vision 1,Pièce B,CAM-8,True,Déformation,81.9,40.57,51.44,79.73,110.91,98.5,Rejet,Corrigé,Matin,6.56
QC-02033,2026-02-16 10:00,Presse A,Pièce C,CAM-7,False,Aucun,78.77,62.63,49.82,80.42,108.85,53.4,Accepté,Non vérifié,Après-midi,1.7
QC-02034,2026-01-08 17:30,Presse A,Boîte D,CAM-5,False,Aucun,88.22,98.0,49.26,76.67,134.07,180.8,Accepté,Non vérifié,Après-midi,6.48
QC-02035,2026-06-16 12:30,Machine Vision 2,Pièce C,CAM-1,True,Déformation,62.16,30.12,52.68,75.47,123.87,31.5,Accepté,Non vérifié,Matin,149.28
QC-02036,2026-06-06 11:45,Convoyeur C,Pièce A,CAM-2,False,Aucun,83.85,97.9,49.67,81.72,119.22,170.2,Accepté,Non vérifié,Après-midi,5.62
QC-02037,2026-05-20 07:00,Presse A,Pièce A,CAM-4,False,Aucun,84.43,94.0,45.47,77.37,116.59,71.3,Accepté,Non vérifié,Matin,7.2
QC-02038,2026-06-18 10:00,Presse A,Pièce C,CAM-7,False,Aucun,84.94,82.99,48.3,77.05,119.86,11.1,Accepté,Corrigé,Matin,4.51
QC-02039,2026-06-17 22:45,Machine Vision 1,Pièce A,CAM-1,False,Aucun,86.04,97.41,50.38,81.17,122.26,100.0,Accepté,Non vérifié,Nuit,1.88
QC-02040,2026-05-05 21:30,Presse A,Pièce B,CAM-8,False,Aucun,83.4,87.64,51.17,75.56,136.71,52.9,Accepté,Corrigé,Matin,3.06
QC-02041,2026-03-18 11:15,Machine Vision 1,Pièce A,CAM-2,False,Aucun,71.3,80.89,49.59,77.38,118.66,86.0,Accepté,Corrigé,Nuit,3.09
QC-02042,2026-01-19 10:30,Machine Vision 2,Pièce A,CAM-6,True,Rayure,90.6,55.21,48.86,79.26,123.6,107.7,Rejet,Validé,Après-midi,92.78
QC-02043,2026-06-11 22:00,Convoyeur C,Pièce A,CAM-5,True,Déformation,98.06,64.64,51.89,77.99,121.58,136.5,Rejet,Validé,Après-midi,110.4
QC-02044,2026-06-03 12:15,Presse A,Pièce A,CAM-6,False,Aucun,87.44,90.69,51.7,84.51,121.2,236.0,Accepté,Non vérifié,Après-midi,7.38
QC-02045,2026-02-09 06:45,Machine Vision 1,Boîte D,CAM-3,False,Aucun,88.76,75.89,47.65,80.42,137.4,90.5,Accepté,Corrigé,Matin,1.58
QC-02046,2026-03-29 22:30,Machine Vision 2,Boîte D,CAM-2,False,Aucun,91.81,73.14,48.21,79.23,121.17,5.6,Accepté,Corrigé,Matin,3.01
QC-02047,2026-03-17 12:45,Machine Vision 2,Pièce A,CAM-5,False,Aucun,71.28,61.83,50.8,83.02,114.14,37.1,Accepté,Validé,Matin,0.33
QC-02048,2026-03-08 08:15,Ligne Assemblage B,Pièce B,CAM-6,True,Dimension,67.6,41.16,51.44,80.93,124.06,131.0,Accepté,Non vérifié,Après-midi,15.11
QC-02049,2026-04-23 14:00,Convoyeur C,Pièce C,CAM-3,False,Aucun,75.57,50.11,49.06,83.85,128.02,62.4,Accepté,Corrigé,Nuit,3.77
QC-02050,2026-04-26 15:00,Presse A,Pièce C,CAM-6,False,Aucun,84.92,98.88,50.02,82.16,114.1,54.6,Accepté,Validé,Nuit,1.38
QC-02051,2026-01-23 21:15,Machine Vision 1,Pièce C,CAM-2,True,Dimension,74.07,36.75,49.16,76.19,130.81,35.7,Rejet,Non vérifié,Matin,82.6
QC-02052,2026-05-07 18:15,Convoyeur C,Pièce B,CAM-8,False,Aucun,83.69,92.45,49.88,81.09,130.36,224.9,Accepté,Validé,Après-midi,6.99
QC-02053,2026-01-18 21:00,Ligne Assemblage B,Boîte D,CAM-5,False,Aucun,77.32,88.26,50.4,81.29,133.58,31.0,Accepté,Non vérifié,Après-midi,7.79
QC-02054,2026-01-22 14:30,Machine Vision 2,Pièce B,CAM-5,False,Aucun,78.64,67.56,48.61,76.85,134.47,164.9,Accepté,Validé,Après-midi,6.24
QC-02055,2026-06-25 07:45,Machine Vision 1,Boîte D,CAM-5,True,Dimension,64.64,58.22,47.46,77.52,125.21,75.9,Accepté,Non vérifié,Après-midi,147.55
QC-02056,2026-04-17 13:45,Ligne Assemblage B,Pièce C,CAM-4,False,Aucun,82.69,71.02,47.22,77.9,118.71,234.7,Accepté,Validé,Matin,6.48
QC-02057,2026-04-02 13:45,Machine Vision 1,Pièce A,CAM-8,False,Aucun,87.3,59.51,49.04,85.66,125.97,107.4,Accepté,Corrigé,Nuit,2.23
QC-02058,2026-06-02 11:00,Machine Vision 1,Pièce C,CAM-2,False,Aucun,75.12,86.23,49.81,79.93,111.32,123.9,Accepté,Validé,Nuit,0.38
QC-02059,2026-02-01 15:15,Presse A,Boîte D,CAM-1,True,Dimension,76.67,33.8,48.2,78.54,114.88,11.1,Rejet,Non vérifié,Nuit,145.99
QC-02060,2026-04-09 18:45,Presse A,Pièce A,CAM-2,False,Aucun,81.37,56.45,52.5,82.44,118.42,52.8,Accepté,Validé,Après-midi,5.2
QC-02061,2026-05-07 08:00,Convoyeur C,Pièce B,CAM-6,False,Aucun,78.28,56.16,49.54,75.02,123.53,50.8,Accepté,Corrigé,Matin,3.99
QC-02062,2026-02-05 08:30,Presse A,Pièce C,CAM-3,True,Dimension,67.63,51.73,49.42,80.69,122.3,89.2,Accepté,Non vérifié,Nuit,131.3
QC-02063,2026-01-16 07:45,Convoyeur C,Boîte D,CAM-5,True,Couleur,88.84,68.64,47.27,83.4,117.66,136.9,Rejet,Validé,Nuit,164.38
QC-02064,2026-04-13 11:00,Ligne Assemblage B,Pièce A,CAM-2,False,Aucun,71.08,60.02,53.28,83.3,146.76,140.5,Accepté,Corrigé,Matin,0.94
QC-02065,2026-02-09 17:15,Machine Vision 2,Pièce B,CAM-2,False,Aucun,92.47,52.69,48.41,84.89,119.04,93.6,Accepté,Corrigé,Nuit,5.89
QC-02066,2026-06-06 14:30,Convoyeur C,Pièce A,CAM-5,False,Aucun,80.89,50.55,49.83,80.08,111.55,22.5,Accepté,Validé,Après-midi,6.33
QC-02067,2026-05-19 22:45,Machine Vision 1,Pièce A,CAM-2,False,Aucun,88.0,83.95,49.01,79.94,112.58,35.9,Accepté,Corrigé,Nuit,6.5
QC-02068,2026-03-20 13:45,Convoyeur C,Pièce C,CAM-2,True,Dimension,96.85,49.4,48.36,,119.92,5.3,Rejet,Non vérifié,Matin,126.84
QC-02069,2026-05-13 17:15,Machine Vision 2,Pièce B,CAM-6,False,Aucun,75.6,85.91,47.58,82.29,106.96,57.8,Accepté,Non vérifié,Après-midi,0.78
QC-02070,2026-03-13 07:45,Convoyeur C,Boîte D,CAM-2,True,Fissure,75.25,56.03,48.18,76.36,119.63,23.8,Rejet,Non vérifié,Après-midi,165.65
QC-02071,2026-01-04 15:15,Machine Vision 1,Pièce B,CAM-1,False,Aucun,79.95,61.2,49.84,81.53,123.73,18.0,Accepté,Corrigé,Nuit,1.24
QC-02072,2026-02-20 15:00,Presse A,Pièce B,CAM-8,False,Aucun,84.46,95.7,48.42,81.02,120.64,60.2,Accepté,Corrigé,Matin,3.95
QC-02073,2026-05-15 16:30,Machine Vision 1,Pièce C,CAM-3,False,Aucun,83.5,55.37,51.27,77.43,112.51,169.4,Accepté,Non vérifié,Matin,2.3
QC-02074,2026-05-13 06:00,Convoyeur C,Pièce B,CAM-6,False,Aucun,85.38,61.72,46.57,77.66,114.99,38.5,Accepté,Corrigé,Après-midi,5.08
QC-02075,2026-02-13 08:30,Presse A,Pièce C,CAM-5,False,Aucun,96.89,71.01,48.5,75.72,134.62,107.0,Accepté,Validé,Nuit,6.37
QC-02076,2026-03-29 14:15,Presse A,Pièce B,CAM-5,False,Aucun,72.4,77.34,47.73,85.29,127.75,164.4,Accepté,Non vérifié,Après-midi,2.41
QC-02077,2026-06-28 11:45,Presse A,Pièce B,CAM-3,False,Aucun,80.37,54.05,49.58,82.5,109.1,33.6,Accepté,Corrigé,Nuit,1.34
QC-02078,2026-04-08 11:15,Ligne Assemblage B,Pièce A,CAM-4,False,Aucun,85.09,84.41,50.28,74.64,126.94,178.7,Accepté,Non vérifié,Matin,4.15
QC-02079,2026-05-16 06:00,Convoyeur C,Pièce A,CAM-1,True,Fissure,71.78,69.04,49.95,74.53,117.71,32.8,Accepté,Corrigé,Nuit,51.46
QC-02080,2026-01-11 20:45,Convoyeur C,Pièce B,CAM-6,False,Aucun,88.42,90.59,52.56,75.33,114.59,10.7,Accepté,Corrigé,Nuit,5.65
QC-02081,2026-06-01 13:15,Machine Vision 1,Pièce C,CAM-5,True,Couleur,97.56,62.6,50.46,79.81,118.51,138.9,Rejet,Validé,Nuit,174.55
QC-02082,2026-04-25 14:30,Ligne Assemblage B,Boîte D,CAM-1,False,Aucun,71.45,68.66,46.62,80.55,110.9,25.8,Accepté,Validé,Matin,2.56
QC-02083,2026-06-06 20:15,Presse A,Pièce A,CAM-2,False,Aucun,88.78,70.8,49.74,78.54,129.62,117.3,Accepté,Non vérifié,Après-midi,4.86
QC-02084,2026-01-31 06:00,Presse A,Pièce B,CAM-1,False,Aucun,86.5,98.73,48.51,78.67,113.91,65.1,Accepté,Validé,Matin,4.75
QC-02085,2026-04-23 08:30,Machine Vision 2,Pièce B,CAM-1,False,Aucun,90.07,86.96,48.18,77.44,130.24,23.7,Accepté,Corrigé,Après-midi,5.78
QC-02086,2026-01-08 13:00,Ligne Assemblage B,Pièce A,CAM-3,False,Aucun,83.51,87.12,51.34,80.75,117.12,41.9,Accepté,Non vérifié,Après-midi,6.41
QC-02087,2026-01-29 12:45,Presse A,Pièce B,CAM-6,False,Aucun,98.47,98.56,52.8,,128.48,104.0,Accepté,Corrigé,Nuit,0.24
QC-02088,2026-03-10 08:30,Presse A,Boîte D,CAM-6,False,Aucun,90.92,96.42,50.34,76.62,122.93,53.5,Accepté,Non vérifié,Nuit,5.85
QC-02089,2026-01-21 14:00,Presse A,Pièce A,CAM-3,False,Aucun,72.79,76.94,48.88,77.59,110.84,35.9,Accepté,Corrigé,Après-midi,3.26
QC-02090,2026-01-13 07:15,Ligne Assemblage B,Boîte D,CAM-7,True,Assemblage,57.34,71.01,49.83,81.68,115.1,78.2,Accepté,Corrigé,Matin,18.97
QC-02091,2026-03-03 09:00,Machine Vision 2,Boîte D,CAM-4,True,Fissure,59.55,50.53,50.24,76.09,121.96,72.1,Accepté,Corrigé,Matin,83.52
QC-02092,2026-02-18 08:30,Machine Vision 2,Boîte D,CAM-6,False,Aucun,72.71,63.13,48.38,84.59,123.83,42.3,Accepté,Corrigé,Après-midi,7.42
QC-02093,2026-03-20 22:30,Machine Vision 1,Pièce A,CAM-6,False,Aucun,89.69,69.47,51.73,78.34,110.46,85.3,Accepté,Non vérifié,Matin,0.71
QC-02094,2026-05-15 17:15,Ligne Assemblage B,Pièce C,CAM-1,False,Aucun,89.18,58.09,49.66,82.64,113.85,45.3,Accepté,Corrigé,Après-midi,4.03
QC-02095,2026-05-18 11:30,Machine Vision 2,Pièce A,CAM-6,False,Aucun,81.67,60.65,48.76,80.95,124.45,91.6,Accepté,Corrigé,Matin,6.4
QC-02096,2026-03-24 09:30,Machine Vision 2,Boîte D,CAM-8,False,Aucun,97.54,55.75,49.45,80.59,124.39,45.4,Accepté,Non vérifié,Matin,7.43
QC-02097,2026-02-03 09:00,Ligne Assemblage B,Pièce B,CAM-1,False,Aucun,80.01,94.37,51.3,78.4,121.75,58.0,Accepté,Corrigé,Après-midi,2.58
QC-02098,2026-01-01 06:15,Machine Vision 1,Pièce A,CAM-1,False,Aucun,77.56,89.26,50.2,86.31,107.45,251.9,Accepté,Corrigé,Matin,4.77
QC-02099,2026-06-19 14:15,Machine Vision 2,Pièce C,CAM-6,False,Aucun,87.67,86.67,49.02,83.42,124.99,23.3,Accepté,Validé,Matin,0.87
QC-02100,2026-05-30 06:30,Machine Vision 2,Pièce C,CAM-1,False,Aucun,91.18,73.99,48.5,79.79,113.76,37.0,Accepté,Non vérifié,Matin,0.95
QC-02101,2026-05-27 12:15,Machine Vision 1,Pièce A,CAM-2,False,Aucun,79.56,91.59,47.69,82.62,134.24,90.5,Accepté,Validé,Après-midi,7.68
QC-02102,2026-04-26 22:45,Convoyeur C,Pièce B,CAM-7,False,Aucun,76.03,58.05,52.56,80.34,135.46,25.5,Accepté,Validé,Après-midi,1.28
QC-02103,2026-04-13 06:45,Presse A,Pièce C,CAM-8,False,Aucun,81.59,98.54,46.99,80.35,116.79,41.1,Accepté,Non vérifié,Matin,5.71
QC-02104,2026-04-30 15:00,Convoyeur C,Pièce C,CAM-6,True,Assemblage,64.16,49.04,48.85,79.48,124.19,99.1,Accepté,Validé,Nuit,26.88
QC-02105,2026-03-31 09:00,Convoyeur C,Boîte D,CAM-6,False,Aucun,95.65,75.44,49.35,77.24,136.02,9.1,Accepté,Corrigé,Matin,0.2
QC-02106,2026-01-27 19:15,Presse A,Pièce B,CAM-5,False,Aucun,85.2,68.63,47.56,79.74,,11.6,Accepté,Validé,Matin,5.18
QC-02107,2026-04-23 06:15,Convoyeur C,Pièce A,CAM-2,True,Couleur,93.38,47.77,53.02,75.73,118.86,174.8,Rejet,Non vérifié,Nuit,66.58
QC-02108,2026-04-30 18:00,Presse A,Pièce A,CAM-5,False,Aucun,96.22,67.24,46.59,84.27,119.69,132.4,Accepté,Validé,Après-midi,0.39
QC-02109,2026-02-27 16:00,Ligne Assemblage B,Pièce A,CAM-4,False,Aucun,75.64,65.22,47.93,84.93,122.64,30.5,Accepté,Validé,Après-midi,1.66
QC-02110,2026-03-18 06:45,Machine Vision 1,Boîte D,CAM-5,True,Dimension,82.41,38.78,52.92,85.04,119.8,41.2,Rejet,Validé,Matin,17.92
QC-02111,2026-05-12 12:00,Machine Vision 2,Boîte D,CAM-7,False,Aucun,86.62,90.15,48.92,76.23,103.42,55.1,Accepté,Corrigé,Nuit,1.71
QC-02112,2026-03-03 19:00,Machine Vision 2,Pièce C,CAM-5,False,Aucun,,93.0,49.97,84.32,116.42,57.1,Accepté,Corrigé,Matin,4.37
QC-02113,2026-05-16 19:30,Convoyeur C,Pièce C,CAM-3,True,Couleur,63.01,63.62,46.99,84.61,119.17,51.1,Accepté,Validé,Après-midi,98.91
QC-02114,2026-04-12 21:45,Machine Vision 1,Pièce B,CAM-7,False,Aucun,74.16,84.81,49.25,74.65,105.96,56.1,Accepté,Non vérifié,Matin,5.47
QC-02115,2026-06-01 08:15,Machine Vision 2,Boîte D,CAM-5,False,Aucun,70.58,62.93,49.56,79.97,113.17,134.4,Accepté,Corrigé,Matin,4.05
QC-02116,2026-01-22 09:00,Machine Vision 2,Pièce B,CAM-1,False,Aucun,93.11,57.68,52.53,80.55,115.03,191.1,Accepté,Validé,Nuit,2.44
QC-02117,2026-02-11 18:00,Machine Vision 1,Pièce A,CAM-1,False,Aucun,74.62,88.12,49.82,82.95,122.3,234.1,Accepté,Non vérifié,Nuit,3.12
QC-02118,2026-01-26 09:45,Machine Vision 2,Pièce B,CAM-5,False,Aucun,80.9,98.79,50.93,78.43,128.87,158.1,Accepté,Corrigé,Nuit,1.17
QC-02119,2026-02-02 17:45,Convoyeur C,Pièce A,CAM-8,False,Aucun,77.03,70.52,49.27,76.6,104.21,244.4,Accepté,Corrigé,Matin,2.84
QC-02120,2026-02-26 07:15,Machine Vision 2,Pièce B,CAM-1,False,Aucun,75.84,54.99,52.18,83.55,132.81,68.3,Accepté,Validé,Matin,6.83
QC-02121,2026-01-30 20:30,Convoyeur C,Boîte D,CAM-4,False,Aucun,79.98,71.05,,85.14,128.23,78.7,Accepté,Non vérifié,Matin,6.03
QC-02122,2026-05-10 13:00,Machine Vision 1,Pièce A,CAM-7,False,Aucun,82.28,96.98,50.34,76.76,130.26,20.4,Accepté,Validé,Après-midi,0.2
QC-02123,2026-04-09 13:30,Machine Vision 1,Pièce B,CAM-5,False,Aucun,87.43,64.04,51.34,80.56,122.47,1.5,Accepté,Validé,Matin,1.25
QC-02124,2026-03-04 20:45,Convoyeur C,Boîte D,CAM-4,False,Aucun,94.38,89.83,51.78,81.0,122.72,108.3,Accepté,Validé,Nuit,7.86
QC-02125,2026-02-10 07:45,Convoyeur C,Pièce B,CAM-2,False,Aucun,93.26,95.55,,85.74,125.21,104.8,Accepté,Non vérifié,Nuit,2.48
QC-02126,2026-04-15 09:15,Machine Vision 1,Pièce B,CAM-2,True,Dimension,69.28,47.29,47.14,82.27,121.19,64.3,Accepté,Non vérifié,Matin,164.26
QC-02127,2026-03-05 21:15,Convoyeur C,Pièce B,CAM-2,False,Aucun,91.27,70.74,50.09,78.85,127.16,49.5,Accepté,Non vérifié,Nuit,0.17
QC-02128,2026-02-08 21:30,Machine Vision 1,Pièce C,CAM-4,False,Aucun,74.75,90.6,50.72,82.16,120.02,39.6,Accepté,Non vérifié,Après-midi,2.28
QC-02129,2026-01-13 10:45,Presse A,Pièce C,CAM-4,False,Aucun,79.07,96.22,50.28,85.49,106.74,89.5,Accepté,Corrigé,Nuit,1.6
QC-02130,2026-04-26 16:45,Machine Vision 1,Boîte D,CAM-6,False,Aucun,96.13,61.94,53.01,77.24,114.49,34.8,Accepté,Non vérifié,Après-midi,7.32
QC-02131,2026-06-05 14:45,Presse A,Pièce C,CAM-8,False,Aucun,85.03,71.74,51.26,79.67,116.85,107.8,Accepté,Corrigé,Après-midi,3.24
QC-02132,2026-04-20 14:45,Machine Vision 1,Boîte D,CAM-3,False,Aucun,92.55,85.16,49.75,82.54,123.8,14.4,Accepté,Validé,Matin,3.02
QC-02133,2026-02-10 20:45,Presse A,Boîte D,CAM-3,False,Aucun,88.32,71.84,51.01,,122.87,37.8,Accepté,Corrigé,Après-midi,1.75
QC-02134,2026-02-20 15:45,Presse A,Pièce B,CAM-8,False,Aucun,75.74,87.31,51.21,77.01,120.92,34.1,Accepté,Non vérifié,Après-midi,2.23
QC-02135,2026-03-15 21:00,Ligne Assemblage B,Boîte D,CAM-7,False,Aucun,88.47,78.07,49.98,81.17,116.33,21.6,Accepté,Validé,Après-midi,4.85
QC-02136,2026-02-07 07:45,Convoyeur C,Boîte D,CAM-4,False,Aucun,75.65,71.9,51.49,76.87,117.43,135.0,Accepté,Corrigé,Nuit,2.29
QC-02137,2026-06-10 22:45,Ligne Assemblage B,Pièce A,CAM-8,True,Assemblage,77.4,69.05,50.04,80.84,108.68,37.4,Rejet,Validé,Nuit,174.39
QC-02138,2026-01-08 10:00,Machine Vision 2,Pièce A,CAM-6,False,Aucun,75.88,91.25,47.87,,121.44,297.2,Accepté,Non vérifié,Matin,3.05
QC-02139,2026-06-05 17:30,Machine Vision 1,Pièce A,CAM-5,False,Aucun,93.18,60.46,53.21,78.96,113.37,7.5,Accepté,Validé,Matin,0.88
QC-02140,2026-02-02 06:15,Presse A,Pièce A,CAM-3,False,Aucun,83.49,51.18,50.73,82.22,120.36,2.6,Accepté,Non vérifié,Nuit,
QC-02141,2026-03-13 21:00,Machine Vision 1,Pièce B,CAM-5,False,Aucun,79.76,53.95,47.36,87.74,113.32,218.3,Accepté,Corrigé,Après-midi,5.3
QC-02142,2026-03-22 16:45,Presse A,Pièce B,CAM-7,False,Aucun,75.43,91.57,52.55,83.73,127.14,31.3,Accepté,Non vérifié,Après-midi,1.22
QC-02143,2026-03-06 16:45,Machine Vision 1,Boîte D,CAM-1,True,Couleur,85.28,31.76,50.13,78.13,109.38,79.3,Rejet,Non vérifié,Matin,108.09
QC-02144,2026-04-18 13:30,Presse A,Boîte D,CAM-3,True,Fissure,90.17,46.71,51.08,83.07,127.66,146.1,Rejet,Corrigé,Après-midi,84.32
QC-02145,2026-05-22 08:15,Machine Vision 2,Pièce B,CAM-4,False,Aucun,89.33,67.85,50.03,80.73,117.08,144.0,Accepté,Non vérifié,Après-midi,5.97
QC-02146,2026-03-28 08:30,Machine Vision 1,Pièce C,CAM-4,False,Aucun,96.04,89.39,50.32,77.49,112.19,83.9,Accepté,Corrigé,Après-midi,6.27
QC-02147,2026-03-30 17:15,Presse A,Pièce B,CAM-1,False,Aucun,93.55,77.65,48.15,77.49,129.59,80.3,Accepté,Validé,Après-midi,7.2
QC-02148,2026-05-27 22:45,Machine Vision 2,Boîte D,CAM-1,False,Aucun,89.76,74.28,52.12,82.85,116.09,137.4,Accepté,Corrigé,Après-midi,0.41
QC-02149,2026-05-23 06:00,Presse A,Pièce C,CAM-8,False,Aucun,81.6,59.8,49.77,84.32,115.05,9.0,Accepté,Validé,Après-midi,3.05
QC-02150,2026-06-04 07:30,Machine Vision 1,Pièce A,CAM-8,False,Aucun,75.91,50.02,48.03,76.71,131.0,40.0,Accepté,Corrigé,Matin,0.24
QC-02151,2026-04-18 08:45,Convoyeur C,Pièce B,CAM-6,False,Aucun,91.85,95.85,53.76,78.73,115.77,58.3,Accepté,Validé,Après-midi,0.59
QC-02152,2026-01-04 19:45,Machine Vision 1,Pièce B,CAM-2,False,Aucun,73.4,51.92,49.99,76.89,107.28,62.4,Accepté,Validé,Après-midi,6.14
QC-02153,2026-02-02 09:30,Machine Vision 2,Pièce B,CAM-5,False,Aucun,73.05,71.76,49.37,79.6,125.9,40.8,Accepté,Non vérifié,Nuit,4.98
QC-02154,2026-02-26 10:45,Machine Vision 1,Pièce A,CAM-3,True,Dimension,98.96,59.38,49.58,76.11,110.12,31.0,Rejet,Corrigé,Nuit,79.83
QC-02155,2026-05-11 12:30,Machine Vision 1,Pièce C,CAM-2,False,Aucun,76.22,86.85,49.82,86.43,119.01,52.4,Accepté,Validé,Après-midi,0.27
QC-02156,2026-05-11 11:00,Convoyeur C,Boîte D,CAM-4,True,Dimension,60.82,39.85,47.81,81.48,124.45,121.1,Accepté,Validé,Nuit,31.69
QC-02157,2026-02-24 19:00,Presse A,Pièce C,CAM-7,True,Fissure,94.51,67.08,49.76,85.41,107.01,72.4,Rejet,Validé,Nuit,149.46
QC-02158,2026-05-28 12:30,Convoyeur C,Pièce C,CAM-7,True,Rayure,94.02,52.55,50.51,83.93,125.67,147.4,Rejet,Corrigé,Nuit,139.71
QC-02159,2026-03-06 15:15,Presse A,Pièce B,CAM-4,True,Assemblage,70.56,50.31,47.73,83.93,124.59,85.9,Accepté,Non vérifié,Nuit,137.06
QC-02160,2026-05-21 22:45,Presse A,Pièce C,CAM-8,True,Rayure,75.64,62.35,44.8,,121.14,42.8,Rejet,Corrigé,Matin,132.0
QC-02161,2026-06-03 17:00,Machine Vision 1,Pièce A,CAM-8,True,Rayure,79.49,45.2,49.58,78.14,122.51,93.0,Rejet,Non vérifié,Matin,19.64
QC-02162,2026-05-21 12:45,Presse A,Pièce A,CAM-3,True,Assemblage,71.33,28.34,51.34,81.5,117.6,59.5,Accepté,Non vérifié,Après-midi,76.88
QC-02163,2026-03-14 06:15,Machine Vision 2,Boîte D,CAM-6,False,Aucun,81.65,68.48,51.0,81.5,122.11,61.0,Accepté,Corrigé,Nuit,1.83
QC-02164,2026-04-18 12:15,Machine Vision 2,Boîte D,CAM-8,True,Déformation,74.58,39.52,50.72,81.33,116.13,62.2,Rejet,Non vérifié,Nuit,97.61
QC-02165,2026-02-01 11:30,Machine Vision 2,Boîte D,CAM-5,True,Assemblage,56.57,31.08,48.74,77.98,128.67,84.6,Accepté,Corrigé,Nuit,38.78
QC-02166,2026-03-14 21:30,Ligne Assemblage B,Pièce B,CAM-8,False,Aucun,92.3,92.05,51.01,77.06,127.3,170.4,Accepté,Corrigé,Matin,3.99
QC-02167,2026-02-19 12:00,Convoyeur C,Pièce A,CAM-7,False,Aucun,94.79,58.17,50.92,74.1,123.78,62.3,Accepté,Corrigé,Matin,7.21
QC-02168,2026-02-03 12:15,Convoyeur C,Pièce A,CAM-7,False,Aucun,76.72,60.15,54.8,72.71,121.23,140.3,Accepté,Validé,Matin,1.74
QC-02169,2026-04-24 11:30,Presse A,Pièce A,CAM-7,True,Rayure,95.48,71.02,48.95,80.36,112.57,11.4,Rejet,Non vérifié,Nuit,85.67
QC-02170,2026-01-11 07:45,Machine Vision 2,Pièce C,CAM-8,False,Aucun,84.37,55.9,49.65,,116.37,30.9,Accepté,Validé,Nuit,7.45
QC-02171,2026-02-13 21:15,Convoyeur C,Pièce B,CAM-7,False,Aucun,79.15,57.72,51.86,81.95,125.56,91.9,Accepté,Corrigé,Après-midi,5.46
QC-02172,2026-01-25 08:45,Machine Vision 2,Pièce A,CAM-4,False,Aucun,81.17,93.53,48.72,76.81,109.94,70.0,Accepté,Corrigé,Matin,1.56
QC-02173,2026-01-04 11:00,Machine Vision 1,Pièce B,CAM-2,False,Aucun,83.08,92.87,52.87,74.35,100.13,198.1,Accepté,Corrigé,Matin,1.36
QC-02174,2026-05-05 18:15,Machine Vision 2,Pièce B,CAM-8,False,Aucun,87.79,87.97,48.4,88.23,110.35,106.5,Accepté,Non vérifié,Nuit,4.59
QC-02175,2026-01-23 14:30,Convoyeur C,Pièce A,CAM-3,False,Aucun,70.26,85.67,49.22,82.6,126.77,110.3,Accepté,Non vérifié,Nuit,4.8
QC-02176,2026-01-02 08:15,Machine Vision 1,Pièce B,CAM-1,False,Aucun,86.58,,52.25,83.77,123.36,37.8,Accepté,Non vérifié,Après-midi,
QC-02177,2026-06-20 20:15,Ligne Assemblage B,Pièce C,CAM-4,True,Rayure,86.64,52.52,48.7,82.9,110.38,80.8,Rejet,Corrigé,Matin,50.32
QC-02178,2026-04-15 16:15,Machine Vision 2,Pièce A,CAM-3,True,Rayure,57.43,47.91,50.47,79.45,118.93,117.5,Accepté,Validé,Matin,114.56
QC-02179,2026-05-04 15:00,Machine Vision 1,Pièce B,CAM-2,False,Aucun,72.05,66.35,45.09,79.24,119.05,47.0,Accepté,Non vérifié,Matin,5.24
QC-02180,2026-05-30 18:15,Machine Vision 2,Pièce B,CAM-6,False,Aucun,88.42,90.47,51.73,77.78,123.76,152.8,Accepté,Validé,Nuit,4.22
QC-02181,2026-03-20 11:00,Ligne Assemblage B,Pièce B,CAM-7,False,Aucun,88.46,72.77,48.62,77.93,125.75,235.4,Accepté,Corrigé,Après-midi,0.8
QC-02182,2026-02-25 12:30,Convoyeur C,Boîte D,CAM-3,False,Aucun,88.74,90.2,51.36,78.21,116.63,240.8,Accepté,Validé,Matin,1.29
QC-02183,2026-06-27 09:15,Convoyeur C,Boîte D,CAM-7,False,Aucun,93.29,56.65,52.32,82.13,117.63,32.0,Accepté,Validé,Matin,6.15
QC-02184,2026-05-18 15:30,Ligne Assemblage B,Pièce C,CAM-6,False,Aucun,79.17,87.31,47.28,81.55,110.94,175.7,Accepté,Non vérifié,Matin,4.09
QC-02185,2026-01-25 21:45,Presse A,Pièce A,CAM-8,False,Aucun,97.25,64.36,47.99,77.47,128.71,67.6,Accepté,Corrigé,Après-midi,6.62
